Date,State,covid.states.cases,covid.states.confirmed_rate_per_100k,covid.states.daily_change_confirmed_cases,covid.states.deaths,covid.states.deaths_rate_per_100k,covid.states.growth_rate_confirmed_cases,covid.states.growth_rate_deaths,covid.states.hospitalizedCurrently,covid.states.monthly_change_confirmed_cases,covid.states.monthly_change_deaths,covid.states.monthly_cumulative_change_in_confirmed_cases_percent,covid.states.monthly_cumulative_change_in_deaths_percent,covid.states.negative,covid.states.percent_pop_confirmed_cases,covid.states.percent_pop_deaths,covid.states.positive,covid.states.weekly_change_confirmed_cases,covid.states.weekly_change_deaths,covid.states.weekly_cumulative_change_in_confirmed_cases_percent,covid.states.weekly_cumulative_change_in_deaths_percent
2020-07-01,NH,5802.0,431.82,20.0,373.0,27.76,0.35,0.54,37.0,1117.0,128.0,23.84,52.24,113387.0,0.43,0.03,5782.0,204.0,26.0,3.64,7.49
2020-07-02,NH,5822.0,433.31,20.0,375.0,27.91,0.34,0.54,32.0,1073.0,119.0,22.59,46.48,114505.0,0.43,0.03,5802.0,184.0,18.0,3.26,5.04
2020-07-03,NH,5857.0,435.91,35.0,376.0,27.98,0.6,0.27,31.0,1062.0,111.0,22.15,41.89,116365.0,0.44,0.03,5822.0,186.0,11.0,3.28,3.01
2020-07-04,NH,5871.0,436.95,14.0,380.0,28.28,0.24,1.06,25.0,995.0,107.0,20.41,39.19,117892.0,0.44,0.03,5857.0,154.0,13.0,2.69,3.54
2020-07-05,NH,5897.0,438.89,26.0,381.0,28.36,0.44,0.26,25.0,944.0,103.0,19.06,37.05,117892.0,0.44,0.03,5857.0,150.0,14.0,2.61,3.81
2020-01-21,NJ,,,,,,,,,,,,,,,,,,,,
2020-01-22,NJ,,,,,,,,,,,,,,,,,,,,
2020-01-23,NJ,,,,,,,,,,,,,,,,,,,,
2020-01-24,NJ,,,,,,,,,,,,,,,,,,,,
2020-01-25,NJ,,,,,,,,,,,,,,,,,,,,
2020-01-26,NJ,,,,,,,,,,,,,,,,,,,,
2020-01-27,NJ,,,,,,,,,,,,,,,,,,,,
2020-01-28,NJ,,,,,,,,,,,,,,,,,,,,
2020-01-29,NJ,,,,,,,,,,,,,,,,,,,,
2020-01-30,NJ,,,,,,,,,,,,,,,,,,,,
2020-01-31,NJ,,,,,,,,,,,,,,,,,,,,
2020-02-01,NJ,,,,,,,,,,,,,,,,,,,,
2020-02-02,NJ,,,,,,,,,,,,,,,,,,,,
2020-02-03,NJ,,,,,,,,,,,,,,,,,,,,
2020-02-04,NJ,,,,,,,,,,,,,,,,,,,,
2020-02-05,NJ,,,,,,,,,,,,,,,,,,,,
2020-02-06,NJ,,,,,,,,,,,,,,,,,,,,
2020-02-07,NJ,,,,,,,,,,,,,,,,,,,,
2020-02-08,NJ,,,,,,,,,,,,,,,,,,,,
2020-02-09,NJ,,,,,,,,,,,,,,,,,,,,
2020-02-10,NJ,,,,,,,,,,,,,,,,,,,,
2020-02-11,NJ,,,,,,,,,,,,,,,,,,,,
2020-02-12,NJ,,,,,,,,,,,,,,,,,,,,
2020-02-13,NJ,,,,,,,,,,,,,,,,,,,,
2020-02-14,NJ,,,,,,,,,,,,,,,,,,,,
2020-02-15,NJ,,,,,,,,,,,,,,,,,,,,
2020-02-16,NJ,,,,,,,,,,,,,,,,,,,,
2020-02-17,NJ,,,,,,,,,,,,,,,,,,,,
2020-02-18,NJ,,,,,,,,,,,,,,,,,,,,
2020-02-19,NJ,,,,,,,,,,,,,,,,,,,,
2020-02-20,NJ,,,,,,,,,,,,,,,,,,,,
2020-02-21,NJ,,,,,,,,,,,,,,,,,,,,
2020-02-22,NJ,,,,,,,,,,,,,,,,,,,,
2020-02-23,NJ,,,,,,,,,,,,,,,,,,,,
2020-02-24,NJ,,,,,,,,,,,,,,,,,,,,
2020-02-25,NJ,,,,,,,,,,,,,,,,,,,,
2020-02-26,NJ,,,,,,,,,,,,,,,,,,,,
2020-02-27,NJ,,,,,,,,,,,,,,,,,,,,
2020-02-28,NJ,,,,,,,,,,,,,,,,,,,,
2020-02-29,NJ,,,,,,,,,,,,,,,,,,,,
2020-03-01,NJ,,,,,,,,,,,,,,,,,,,,
2020-03-02,NJ,,,,,,,,,,,,,,,,,,,,
2020-03-03,NJ,,,,,,,,,,,,,,,,,,,,
2020-03-04,NJ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,
2020-03-05,NJ,2.0,0.02,1.0,0.0,0.0,100.0,0.0,,0.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,,
2020-03-06,NJ,4.0,0.05,2.0,0.0,0.0,100.0,0.0,,0.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,,
2020-03-07,NJ,4.0,0.05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,4.0,0.0,0.0,,
2020-03-08,NJ,6.0,0.07,2.0,0.0,0.0,50.0,0.0,,0.0,0.0,,,31.0,0.0,0.0,6.0,0.0,0.0,,
2020-03-09,NJ,11.0,0.12,5.0,0.0,0.0,83.33,0.0,,0.0,0.0,,,35.0,0.0,0.0,11.0,0.0,0.0,,
2020-03-10,NJ,15.0,0.17,4.0,1.0,0.01,36.36,0.0,,0.0,0.0,,,44.0,0.0,0.0,15.0,0.0,0.0,,
2020-03-11,NJ,23.0,0.26,8.0,1.0,0.01,53.33,0.0,,0.0,0.0,,,57.0,0.0,0.0,24.0,22.0,1.0,2200.0,
2020-03-12,NJ,29.0,0.33,6.0,1.0,0.01,26.09,0.0,,0.0,0.0,,,74.0,0.0,0.0,30.0,27.0,1.0,1350.0,
2020-03-13,NJ,50.0,0.56,21.0,1.0,0.01,72.41,0.0,,0.0,0.0,,,97.0,0.0,0.0,50.0,46.0,1.0,1150.0,
2020-03-14,NJ,75.0,0.84,25.0,2.0,0.02,50.0,100.0,,0.0,0.0,,,97.0,0.0,0.0,50.0,71.0,2.0,1775.0,
2020-03-15,NJ,98.0,1.1,23.0,2.0,0.02,30.67,0.0,,0.0,0.0,,,120.0,0.0,0.0,98.0,92.0,2.0,1533.33,
2020-03-16,NJ,176.0,1.98,78.0,3.0,0.03,79.59,50.0,,0.0,0.0,,,120.0,0.0,0.0,178.0,165.0,3.0,1500.0,
2020-03-17,NJ,268.0,3.02,92.0,3.0,0.03,52.27,0.0,,0.0,0.0,,,163.0,0.0,0.0,267.0,253.0,2.0,1686.67,200.0
2020-03-18,NJ,427.0,4.81,159.0,5.0,0.06,59.33,66.67,,0.0,0.0,,,190.0,0.0,0.0,427.0,404.0,4.0,1756.52,400.0
2020-03-19,NJ,735.0,8.28,308.0,9.0,0.1,72.13,80.0,,0.0,0.0,,,210.0,0.01,0.0,742.0,706.0,8.0,2434.48,800.0
2020-03-20,NJ,896.0,10.09,161.0,11.0,0.12,21.9,22.22,,0.0,0.0,,,264.0,0.01,0.0,890.0,846.0,10.0,1692.0,1000.0
2020-03-21,NJ,1336.0,15.04,440.0,16.0,0.18,49.11,45.45,,0.0,0.0,,,294.0,0.02,0.0,1327.0,1261.0,14.0,1681.33,700.0
2020-03-22,NJ,1914.0,21.55,578.0,20.0,0.23,43.26,25.0,,0.0,0.0,,,327.0,0.02,0.0,1914.0,1816.0,18.0,1853.06,900.0
2020-03-23,NJ,2844.0,32.02,930.0,27.0,0.3,48.59,35.0,,0.0,0.0,,,359.0,0.03,0.0,2844.0,2668.0,24.0,1515.91,800.0
2020-03-24,NJ,3675.0,41.38,831.0,44.0,0.5,29.22,62.96,,0.0,0.0,,,8325.0,0.04,0.0,3675.0,3407.0,41.0,1271.27,1366.67
2020-03-25,NJ,4402.0,49.56,727.0,62.0,0.7,19.78,40.91,,0.0,0.0,,,10452.0,0.05,0.0,4402.0,3975.0,57.0,930.91,1140.0
2020-03-26,NJ,6876.0,77.42,2474.0,82.0,0.92,56.2,32.26,1080.0,0.0,0.0,,,13661.0,0.08,0.0,6876.0,6141.0,73.0,835.51,811.11
2020-03-27,NJ,8825.0,99.36,1949.0,108.0,1.22,28.34,31.71,2000.0,0.0,0.0,,,16547.0,0.1,0.0,8825.0,7929.0,97.0,884.93,881.82
2020-03-28,NJ,11124.0,125.24,2299.0,140.0,1.58,26.05,29.63,2000.0,0.0,0.0,,,19386.0,0.13,0.0,11124.0,9788.0,124.0,732.63,775.0
2020-03-29,NJ,13386.0,150.71,2262.0,161.0,1.81,20.33,15.0,2000.0,0.0,0.0,,,22216.0,0.15,0.0,13386.0,11472.0,141.0,599.37,705.0
2020-03-30,NJ,16636.0,187.3,3250.0,199.0,2.24,24.28,23.6,2000.0,0.0,0.0,,,25224.0,0.19,0.0,16636.0,13792.0,172.0,484.95,637.04
2020-03-31,NJ,18696.0,210.5,2060.0,267.0,3.01,12.38,34.17,2000.0,0.0,0.0,,,27077.0,0.21,0.0,18696.0,15021.0,223.0,408.73,506.82
2020-04-01,NJ,22255.0,250.57,3559.0,355.0,4.0,19.04,32.96,2000.0,0.0,0.0,,,30387.0,0.25,0.0,22255.0,17853.0,293.0,405.57,472.58
2020-04-02,NJ,25590.0,288.12,3335.0,539.0,6.07,14.99,51.83,2000.0,0.0,0.0,,,33520.0,0.29,0.01,25590.0,18714.0,457.0,272.16,557.32
2020-04-03,NJ,29895.0,336.59,4305.0,647.0,7.28,16.82,20.04,3016.0,29894.0,647.0,2989400.0,,37608.0,0.34,0.01,29895.0,21070.0,539.0,238.75,499.07
2020-04-04,NJ,34124.0,384.2,4229.0,847.0,9.54,14.15,30.91,4000.0,34122.0,847.0,1706100.0,,41232.0,0.38,0.01,34124.0,23000.0,707.0,206.76,505.0
2020-04-05,NJ,37505.0,422.27,3381.0,917.0,10.32,9.91,8.26,4000.0,37501.0,917.0,937525.0,,44661.0,0.42,0.01,37505.0,24119.0,756.0,180.18,469.57
2020-04-06,NJ,41090.0,462.63,3585.0,1005.0,11.32,9.56,9.6,6390.0,41086.0,1005.0,1027150.0,,47942.0,0.46,0.01,41090.0,24454.0,806.0,146.99,405.03
2020-04-07,NJ,44416.0,500.08,3326.0,1232.0,13.87,8.09,22.59,7017.0,44410.0,1232.0,740166.67,,50558.0,0.5,0.01,44416.0,25720.0,965.0,137.57,361.42
2020-04-08,NJ,47437.0,534.09,3021.0,1504.0,16.93,6.8,22.08,7026.0,47426.0,1504.0,431145.45,,52979.0,0.53,0.02,47437.0,25182.0,1149.0,113.15,323.66
2020-04-09,NJ,51027.0,574.51,3590.0,1700.0,19.14,7.57,13.03,7363.0,51012.0,1699.0,340080.0,169900.0,56165.0,0.57,0.02,51027.0,25437.0,1161.0,99.4,215.4
2020-04-10,NJ,54588.0,614.6,3561.0,1932.0,21.75,6.98,13.65,7570.0,54565.0,1931.0,237239.13,193100.0,58935.0,0.61,0.02,54588.0,24693.0,1285.0,82.6,198.61
2020-04-11,NJ,58151.0,654.72,3563.0,2183.0,24.58,6.53,12.99,7618.0,58122.0,2182.0,200420.69,218200.0,62042.0,0.65,0.02,58151.0,24027.0,1336.0,70.41,157.73
2020-04-12,NJ,61850.0,696.36,3699.0,2350.0,26.46,6.36,7.65,7604.0,61800.0,2349.0,123600.0,234900.0,64885.0,0.7,0.03,61850.0,24345.0,1433.0,64.91,156.27
2020-04-13,NJ,64584.0,727.15,2734.0,2443.0,27.51,4.42,3.96,7781.0,64509.0,2441.0,86012.0,122050.0,64885.0,0.73,0.03,64584.0,23494.0,1438.0,57.18,143.08
2020-04-14,NJ,68824.0,774.88,4240.0,2805.0,31.58,6.57,14.82,8185.0,68726.0,2803.0,70128.57,140150.0,70950.0,0.77,0.03,68824.0,24408.0,1573.0,54.95,127.68
2020-04-15,NJ,71030.0,799.72,2206.0,3156.0,35.53,3.21,12.51,8270.0,70854.0,3153.0,40257.95,105100.0,72991.0,0.8,0.04,71030.0,23593.0,1652.0,49.74,109.84
2020-04-16,NJ,75317.0,847.99,4287.0,3518.0,39.61,6.04,11.47,8224.0,75049.0,3515.0,28003.36,117166.67,76513.0,0.85,0.04,75317.0,24290.0,1818.0,47.6,106.94
2020-04-17,NJ,78467.0,883.45,3150.0,3840.0,43.23,4.18,9.15,8011.0,78040.0,3835.0,18276.35,76700.0,78982.0,0.88,0.04,78467.0,23879.0,1908.0,43.74,98.76
2020-04-18,NJ,81420.0,916.7,2953.0,4070.0,45.82,3.76,5.99,7718.0,80685.0,4061.0,10977.55,45122.22,81116.0,0.92,0.05,81420.0,23269.0,1887.0,40.01,86.44
2020-04-19,NJ,85301.0,960.4,3881.0,4202.0,47.31,4.77,3.24,7494.0,84405.0,4191.0,9420.2,38100.0,85387.0,0.96,0.05,85301.0,23451.0,1852.0,37.92,78.81
2020-04-20,NJ,88806.0,999.86,3505.0,4377.0,49.28,4.11,4.16,6986.0,87470.0,4361.0,6547.16,27256.25,89251.0,1.0,0.05,88806.0,24222.0,1934.0,37.5,79.16
2020-04-21,NJ,92387.0,1040.18,3581.0,4753.0,53.51,4.03,8.59,7594.0,90473.0,4733.0,4726.91,23665.0,92439.0,1.04,0.05,92387.0,23563.0,1948.0,34.24,69.45
2020-04-22,NJ,95865.0,1079.34,3478.0,5063.0,57.0,3.76,6.52,7210.0,93021.0,5036.0,3270.78,18651.85,95794.0,1.08,0.06,95865.0,24835.0,1907.0,34.96,60.42
2020-04-23,NJ,99989.0,1125.77,4124.0,5368.0,60.44,4.3,6.02,7240.0,96314.0,5324.0,2620.79,12100.0,100159.0,1.13,0.06,99989.0,24672.0,1850.0,32.76,52.59
2020-04-24,NJ,102196.0,1150.62,2207.0,5617.0,63.24,2.21,4.64,6847.0,97794.0,5555.0,2221.58,8959.68,103766.0,1.15,0.06,102196.0,23729.0,1777.0,30.24,46.28
2020-04-25,NJ,105523.0,1188.08,3327.0,5863.0,66.01,3.26,4.38,6722.0,98647.0,5781.0,1434.66,7050.0,108163.0,1.19,0.07,105523.0,24103.0,1793.0,29.6,44.05
2020-04-26,NJ,109038.0,1227.65,3515.0,5938.0,66.86,3.33,1.28,6573.0,100213.0,5830.0,1135.56,5398.15,114106.0,1.23,0.07,109038.0,23737.0,1736.0,27.83,41.31
2020-04-27,NJ,111188.0,1251.86,2150.0,6044.0,68.05,1.97,1.79,6407.0,100064.0,5904.0,899.53,4217.14,116587.0,1.25,0.07,111188.0,22382.0,1667.0,25.2,38.09
2020-04-28,NJ,113856.0,1281.9,2668.0,6442.0,72.53,2.4,6.59,6476.0,100470.0,6281.0,750.56,3901.24,120503.0,1.28,0.07,113856.0,21469.0,1689.0,23.24,35.54
2020-04-29,NJ,116264.0,1309.01,2408.0,6770.0,76.22,2.11,5.09,6289.0,99628.0,6571.0,598.87,3302.01,125054.0,1.31,0.08,116264.0,20399.0,1707.0,21.28,33.72
2020-04-30,NJ,118652.0,1335.89,2388.0,7228.0,81.38,2.05,6.77,6137.0,99956.0,6961.0,534.64,2607.12,129266.0,1.34,0.08,118652.0,18663.0,1860.0,18.67,34.65
2020-05-01,NJ,121190.0,1364.47,2538.0,7538.0,84.87,2.14,4.29,5972.0,98935.0,7183.0,444.55,2023.38,135355.0,1.36,0.08,121190.0,18994.0,1921.0,18.59,34.2
2020-05-02,NJ,123717.0,1392.92,2527.0,7742.0,87.17,2.09,2.71,5713.0,98127.0,7203.0,383.46,1336.36,138595.0,1.39,0.09,123717.0,18194.0,1879.0,17.24,32.05
2020-05-03,NJ,126744.0,1427.0,3027.0,7871.0,88.62,2.45,1.67,5317.0,96849.0,7224.0,323.96,1116.54,148322.0,1.43,0.09,126744.0,17706.0,1933.0,16.24,32.55
2020-05-04,NJ,128269.0,1444.17,1525.0,7910.0,89.06,1.2,0.5,5287.0,94145.0,7063.0,275.89,833.88,148951.0,1.44,0.09,128269.0,17081.0,1866.0,15.36,30.87
2020-05-05,NJ,130593.0,1470.34,2324.0,8244.0,92.82,1.81,4.22,5328.0,93088.0,7327.0,248.2,799.02,157030.0,1.47,0.09,130593.0,16737.0,1802.0,14.7,27.97
2020-05-06,NJ,131890.0,1484.94,1297.0,8549.0,96.25,0.99,3.7,5221.0,90800.0,7544.0,220.98,750.65,157030.0,1.48,0.1,131890.0,15626.0,1779.0,13.44,26.28
2020-05-07,NJ,133635.0,1504.59,1745.0,8801.0,99.09,1.32,2.95,4996.0,89219.0,7569.0,200.87,614.37,159023.0,1.5,0.1,133635.0,14983.0,1573.0,12.63,21.76
2020-05-08,NJ,135454.0,1525.07,1819.0,8952.0,100.79,1.36,1.72,4605.0,88017.0,7448.0,185.55,495.21,163305.0,1.53,0.1,135454.0,14264.0,1414.0,11.77,18.76
2020-05-09,NJ,137085.0,1543.43,1631.0,9116.0,102.64,1.2,1.83,4628.0,86058.0,7416.0,168.65,436.24,168121.0,1.54,0.1,137085.0,13368.0,1374.0,10.81,17.75
2020-05-10,NJ,138532.0,1559.72,1447.0,9255.0,104.2,1.06,1.52,4308.0,83944.0,7323.0,153.78,379.04,173915.0,1.56,0.1,138532.0,11788.0,1384.0,9.3,17.58
2020-05-11,NJ,139945.0,1575.63,1413.0,9310.0,104.82,1.02,0.59,4195.0,81794.0,7127.0,140.66,326.48,285988.0,1.58,0.1,139945.0,11676.0,1400.0,9.1,17.7
2020-05-12,NJ,140743.0,1584.61,798.0,9508.0,107.05,0.57,2.13,4328.0,78893.0,7158.0,127.56,304.6,292317.0,1.58,0.11,140743.0,10150.0,1264.0,7.77,15.33
2020-05-13,NJ,141560.0,1593.81,817.0,9702.0,109.23,0.58,2.04,4226.0,76976.0,7259.0,119.19,297.13,299890.0,1.59,0.11,141560.0,9670.0,1153.0,7.33,13.49
2020-05-14,NJ,142704.0,1606.69,1144.0,9946.0,111.98,0.81,2.51,3958.0,73880.0,7141.0,107.35,254.58,308992.0,1.61,0.11,142704.0,9069.0,1145.0,6.79,13.01
2020-05-15,NJ,143905.0,1620.22,1201.0,10138.0,114.14,0.84,1.93,3823.0,72875.0,6982.0,102.6,221.23,319067.0,1.62,0.11,143905.0,8451.0,1186.0,6.24,13.25
2020-05-16,NJ,145089.0,1633.55,1184.0,10249.0,115.39,0.82,1.09,3564.0,69772.0,6731.0,92.64,191.33,330135.0,1.63,0.12,145089.0,8004.0,1133.0,5.84,12.43
2020-05-17,NJ,146334.0,1647.56,1245.0,10356.0,116.6,0.86,1.04,3411.0,67867.0,6516.0,86.49,169.69,341231.0,1.65,0.12,146334.0,7802.0,1101.0,5.63,11.9
2020-05-18,NJ,148039.0,1666.76,1705.0,10435.0,117.49,1.17,0.76,3509.0,66619.0,6365.0,81.82,156.39,357530.0,1.67,0.12,148039.0,8094.0,1125.0,5.78,12.08
2020-05-19,NJ,149013.0,1677.73,974.0,10586.0,119.19,0.66,1.45,3481.0,63712.0,6384.0,74.69,151.93,371169.0,1.68,0.12,149013.0,8270.0,1078.0,5.88,11.34
2020-05-20,NJ,150399.0,1693.33,1386.0,10747.0,121.0,0.93,1.52,3405.0,61593.0,6370.0,69.36,145.53,380944.0,1.69,0.12,150399.0,8839.0,1045.0,6.24,10.77
2020-05-21,NJ,151472.0,1705.41,1073.0,10843.0,122.08,0.71,0.89,3208.0,59085.0,6090.0,63.95,128.13,392802.0,1.71,0.12,151472.0,8768.0,897.0,6.14,9.02
2020-05-22,NJ,152719.0,1719.45,1247.0,10985.0,123.68,0.82,1.31,3049.0,56854.0,5922.0,59.31,116.97,402595.0,1.72,0.12,152719.0,8814.0,847.0,6.12,8.35
2020-05-23,NJ,153104.0,1723.79,385.0,11081.0,124.76,0.25,0.87,2974.0,53115.0,5713.0,53.12,106.43,425631.0,1.72,0.12,153104.0,8015.0,832.0,5.52,8.12
2020-05-24,NJ,154154.0,1735.61,1050.0,11133.0,125.35,0.69,0.47,2857.0,51958.0,5516.0,50.84,98.2,449653.0,1.74,0.13,154154.0,7820.0,777.0,5.34,7.5
2020-05-25,NJ,155092.0,1746.17,938.0,11144.0,125.47,0.61,0.1,2755.0,49569.0,5281.0,46.97,90.07,468705.0,1.75,0.13,155092.0,7053.0,709.0,4.76,6.79
2020-05-26,NJ,155764.0,1753.73,672.0,11191.0,126.0,0.43,0.42,2723.0,46726.0,5253.0,42.85,88.46,480128.0,1.75,0.13,155764.0,6751.0,605.0,4.53,5.72
2020-05-27,NJ,156628.0,1763.46,864.0,11339.0,127.66,0.55,1.32,2761.0,45440.0,5295.0,40.87,87.61,503697.0,1.76,0.13,156628.0,6229.0,592.0,4.14,5.51
2020-05-28,NJ,157815.0,1776.83,1187.0,11401.0,128.36,0.76,0.55,2797.0,43959.0,4959.0,38.61,76.98,528042.0,1.78,0.13,157815.0,6343.0,558.0,4.19,5.15
2020-05-29,NJ,158844.0,1788.41,1029.0,11531.0,129.83,0.65,1.14,2707.0,42580.0,4761.0,36.62,70.32,557567.0,1.79,0.13,158844.0,6125.0,546.0,4.01,4.97
2020-05-30,NJ,159608.0,1797.01,764.0,11634.0,130.99,0.48,0.89,2626.0,40956.0,4406.0,34.52,60.96,585700.0,1.8,0.13,159608.0,6504.0,553.0,4.25,4.99
2020-05-31,NJ,160445.0,1806.44,837.0,11698.0,131.71,0.52,0.55,2497.0,39255.0,4160.0,32.39,55.19,585700.0,1.81,0.13,160445.0,6291.0,565.0,4.08,5.08
2020-06-01,NJ,160918.0,1811.76,473.0,11721.0,131.97,0.29,0.2,2466.0,37201.0,3979.0,30.07,51.39,634682.0,1.81,0.13,160918.0,5826.0,577.0,3.76,5.18
2020-06-02,NJ,161545.0,1818.82,627.0,11770.0,132.52,0.39,0.42,2370.0,34801.0,3899.0,27.46,49.54,656132.0,1.82,0.13,161545.0,5781.0,579.0,3.71,5.17
2020-06-03,NJ,162068.0,1824.71,523.0,11880.0,133.76,0.32,0.93,2250.0,33799.0,3970.0,26.35,50.19,675352.0,1.82,0.13,162068.0,5440.0,541.0,3.47,4.77
2020-06-04,NJ,162530.0,1829.91,462.0,11970.0,134.77,0.29,0.76,1982.0,31937.0,3726.0,24.46,45.2,695199.0,1.83,0.13,162530.0,4715.0,569.0,2.99,4.99
2020-06-05,NJ,163336.0,1838.99,806.0,12049.0,135.66,0.5,0.66,1933.0,31446.0,3500.0,23.84,40.94,755555.0,1.84,0.14,163336.0,4492.0,518.0,2.83,4.49
2020-06-06,NJ,163893.0,1845.26,557.0,12106.0,136.3,0.34,0.47,1933.0,30258.0,3305.0,22.64,37.55,755555.0,1.85,0.14,163893.0,4285.0,472.0,2.68,4.06
2020-06-07,NJ,164164.0,1848.31,271.0,12176.0,137.09,0.17,0.58,1882.0,28710.0,3224.0,21.2,36.01,796261.0,1.85,0.14,164164.0,3719.0,478.0,2.32,4.09
2020-06-08,NJ,164497.0,1852.06,333.0,12214.0,137.52,0.2,0.31,1740.0,27412.0,3098.0,20.0,33.98,810592.0,1.85,0.14,164497.0,3579.0,493.0,2.22,4.21
2020-06-09,NJ,164796.0,1855.43,299.0,12303.0,138.52,0.18,0.73,1736.0,26264.0,3048.0,18.96,32.93,824701.0,1.86,0.14,164796.0,3251.0,533.0,2.01,4.53
2020-06-10,NJ,165346.0,1861.62,550.0,12377.0,139.35,0.33,0.6,1701.0,25401.0,3067.0,18.15,32.94,843588.0,1.86,0.14,165346.0,3278.0,497.0,2.02,4.18
2020-06-11,NJ,165816.0,1866.91,470.0,12443.0,140.09,0.28,0.53,1512.0,25073.0,2935.0,17.81,30.87,864977.0,1.87,0.14,165816.0,3286.0,473.0,2.02,3.95
2020-06-12,NJ,166164.0,1870.83,348.0,12489.0,140.61,0.21,0.37,1480.0,24604.0,2787.0,17.38,28.73,889232.0,1.87,0.14,166164.0,2828.0,440.0,1.73,3.65
2020-06-13,NJ,166605.0,1875.79,441.0,12589.0,141.74,0.27,0.8,1395.0,23901.0,2643.0,16.75,26.57,911610.0,1.88,0.14,166605.0,2712.0,483.0,1.65,3.99
2020-06-14,NJ,166881.0,1878.9,276.0,12625.0,142.14,0.17,0.29,1391.0,22976.0,2487.0,15.97,24.53,930735.0,1.88,0.14,166881.0,2717.0,449.0,1.66,3.69
2020-06-15,NJ,167103.0,1881.4,222.0,12676.0,142.72,0.13,0.4,1342.0,22014.0,2427.0,15.17,23.68,948980.0,1.88,0.14,167103.0,2606.0,462.0,1.58,3.78
2020-06-16,NJ,167426.0,1885.04,323.0,12727.0,143.29,0.19,0.4,1291.0,21092.0,2371.0,14.41,22.89,964356.0,1.89,0.14,167426.0,2630.0,424.0,1.6,3.45
2020-06-17,NJ,167703.0,1888.15,277.0,12769.0,143.77,0.17,0.33,1352.0,19664.0,2334.0,13.28,22.37,980138.0,1.89,0.14,167703.0,2357.0,392.0,1.43,3.17
2020-06-18,NJ,168107.0,1892.7,404.0,12800.0,144.11,0.24,0.24,1258.0,19094.0,2214.0,12.81,20.91,1003627.0,1.89,0.14,168107.0,2291.0,357.0,1.38,2.87
2020-06-19,NJ,168496.0,1897.08,389.0,12835.0,144.51,0.23,0.27,1177.0,18097.0,2088.0,12.03,19.43,1025847.0,1.9,0.14,168496.0,2332.0,346.0,1.4,2.77
2020-06-20,NJ,168834.0,1900.89,338.0,12857.0,144.76,0.2,0.17,1125.0,17362.0,2014.0,11.46,18.57,1050039.0,1.9,0.14,168834.0,2229.0,268.0,1.34,2.13
2020-06-21,NJ,169142.0,1904.36,308.0,12870.0,144.9,0.18,0.1,1105.0,16423.0,1885.0,10.75,17.16,1075825.0,1.9,0.14,169142.0,2261.0,245.0,1.35,1.94
2020-06-22,NJ,169415.0,1907.43,273.0,12895.0,145.18,0.16,0.19,1033.0,16311.0,1814.0,10.65,16.37,1097984.0,1.91,0.15,169415.0,2312.0,219.0,1.38,1.73
2020-06-23,NJ,169734.0,1911.02,319.0,12949.0,145.79,0.19,0.42,1092.0,15580.0,1816.0,10.11,16.31,1113717.0,1.91,0.15,169734.0,2308.0,222.0,1.38,1.74
2020-06-24,NJ,169892.0,1912.8,158.0,12995.0,146.31,0.09,0.36,1196.0,14800.0,1851.0,9.54,16.61,1129753.0,1.91,0.15,169892.0,2189.0,226.0,1.31,1.77
2020-06-25,NJ,172050.0,1937.1,2158.0,14872.0,167.44,1.27,14.44,1182.0,16286.0,3681.0,10.46,32.89,1150714.0,1.94,0.17,170196.0,3943.0,2072.0,2.35,16.19
2020-06-26,NJ,172438.0,1941.47,388.0,14914.0,167.92,0.23,0.28,1118.0,15810.0,3575.0,10.09,31.53,1176088.0,1.94,0.17,170584.0,3942.0,2079.0,2.34,16.2
2020-06-27,NJ,172727.0,1944.72,289.0,14948.0,168.3,0.17,0.23,1103.0,14912.0,3547.0,9.45,31.11,1196377.0,1.94,0.17,170873.0,3893.0,2091.0,2.31,16.26
2020-06-28,NJ,173036.0,1948.2,309.0,14975.0,168.6,0.18,0.18,1014.0,14192.0,3444.0,8.93,29.87,1216651.0,1.95,0.17,171182.0,3894.0,2105.0,2.3,16.36
2020-06-29,NJ,173126.0,1949.21,90.0,14992.0,168.79,0.05,0.11,978.0,13518.0,3358.0,8.47,28.86,1232712.0,1.95,0.17,171272.0,3711.0,2097.0,2.19,16.26
2020-06-30,NJ,173521.0,1953.66,395.0,15035.0,169.28,0.23,0.29,992.0,13076.0,3337.0,8.15,28.53,1250707.0,1.95,0.17,171667.0,3787.0,2086.0,2.23,16.11
2020-07-01,NJ,173782.0,1956.6,261.0,15078.0,169.76,0.15,0.29,1080.0,12864.0,3357.0,7.99,28.64,1271009.0,1.96,0.17,171928.0,3890.0,2083.0,2.29,16.03
2020-07-02,NJ,174212.0,1961.44,430.0,15107.0,170.09,0.25,0.19,1027.0,12667.0,3337.0,7.84,28.35,1291557.0,1.96,0.17,172356.0,2162.0,235.0,1.26,1.58
2020-07-03,NJ,174598.0,1965.79,386.0,15164.0,170.73,0.22,0.38,1028.0,12530.0,3284.0,7.73,27.64,1312759.0,1.97,0.17,172742.0,2160.0,250.0,1.25,1.68
